venta_id,cliente_id,paciente_id,producto,cantidad,fecha_venta
4329,412,815,Door,4,2023-04-10
4330,241,249,Sing,2,2025-06-25
4331,316,849,Fine,5,2025-07-06
4332,31,492,Power,3,2023-08-08
4333,381,327,Direction,3,2024-04-07
4334,279,277,Allow,5,2025-06-11
4335,203,215,Heart,3,2025-05-29
4336,221,559,Give,3,2023-02-02
4337,351,696,White,5,2025-05-10
4338,473,958,Letter,2,2023-06-27
4339,183,625,Special,3,2022-10-01
4340,301,284,All,1,2023-07-27
4341,122,115,Claim,3,2022-11-29
4342,230,252,Machine,2,2023-10-23
4343,116,181,Data,3,2022-11-19
4344,298,132,Back,2,2024-03-31
4345,436,192,Foreign,1,2024-07-04
4346,118,942,Loss,5,2024-04-24
4347,41,912,Radio,2,2024-08-02
4348,129,987,Congress,5,2023-03-05
4349,312,546,Leader,5,2023-09-20
4350,398,994,Risk,5,2024-08-09
4351,98,329,Usually,5,2025-04-26
4352,151,66,Maintain,4,2024-03-08
4353,400,741,Section,3,2023-09-03
4354,338,128,Open,4,2024-06-14
4355,13,912,When,1,2024-02-17
4356,68,611,Development,5,2024-01-07
4357,41,734,East,2,2024-01-27
4358,199,348,Rise,2,2022-10-22
4359,103,890,Class,5,2022-10-10
4360,32,337,Answer,5,2023-04-01
4361,374,793,Tax,4,2023-07-08
4362,101,723,Player,2,2022-10-15
4363,374,328,Several,4,2024-03-19
4364,10,495,Source,4,2023-04-25
4365,100,247,Find,5,2025-03-13
4366,183,865,Happy,4,2025-07-11
4367,88,66,Raise,1,2024-02-19
4368,2,245,Site,1,2023-05-30
4369,234,252,Various,3,2024-05-27
4370,2,585,Interesting,3,2024-11-23
4371,458,352,Many,2,2023-01-08
4372,352,184,Prepare,1,2023-05-25
4373,457,507,Challenge,2,2024-10-29
4374,222,162,Yard,5,2024-03-21
4375,59,883,Support,2,2024-10-10
4376,45,964,Student,1,2023-11-14
4377,134,249,Heart,5,2023-01-22
4378,327,299,Particular,1,2023-07-29
4379,309,524,Next,4,2024-07-10
4380,40,330,Wall,1,2024-03-19
4381,110,93,Only,1,2024-01-24
4382,131,795,Quickly,2,2025-07-06
4383,37,905,Need,3,2024-11-02
4384,329,655,Rate,3,2024-10-08
4385,433,247,Own,1,2023-08-10
4386,141,582,Include,4,2022-09-30
4387,37,515,Else,2,2025-08-15
4388,375,954,Late,3,2025-04-19
4389,481,53,Three,1,2023-08-07
4390,33,97,During,2,2023-12-08
4391,389,538,Effect,3,2025-02-07
4392,380,105,School,5,2022-10-30
4393,406,551,Sound,1,2023-05-05
4394,245,708,Whose,1,2025-05-02
4395,370,986,Fact,4,2024-08-18
4396,340,796,Ground,3,2023-12-14
4397,245,893,Congress,5,2025-05-25
4398,285,8,Usually,3,2025-03-20
4399,454,90,Growth,4,2023-04-11
4400,126,827,Either,3,2023-11-29
4401,83,177,Quite,1,2024-11-24
4402,396,142,Fast,5,2023-03-06
4403,93,821,Strong,5,2023-09-10
4404,150,565,Student,3,2024-04-16
4405,229,629,Rate,4,2023-10-28
4406,351,79,Bring,3,2024-01-20
4407,288,379,Break,1,2023-12-22
4408,418,994,Expect,2,2023-10-13
4409,377,97,Teach,4,2024-11-26
4410,320,748,More,3,2023-01-17
4411,136,117,Ago,2,2024-09-03
4412,207,572,Use,1,2024-01-22
4413,93,498,Accept,2,2025-09-02
4414,155,555,No,4,2023-06-09
4415,248,515,Stuff,5,2023-07-30
4416,117,489,Include,4,2024-09-29
4417,164,265,Total,3,2025-06-01
4418,73,797,Special,4,2023-08-13
4419,369,633,Thought,2,2025-05-23
4420,82,465,Health,5,2025-05-05
4421,53,672,Church,2,2022-12-21
4422,289,29,Degree,3,2025-08-17
4423,272,14,Property,3,2023-03-11
4424,349,790,Art,3,2023-06-10
4425,409,130,Theory,3,2023-02-16
4426,198,700,Fund,5,2024-06-10
4427,266,945,Soon,2,2022-09-25
4428,211,69,High,3,2022-09-13
4429,125,13,Western,1,2024-12-15
4430,420,594,Reveal,2,2024-05-21
4431,102,880,Them,5,2023-09-04
4432,418,383,Fact,5,2024-02-09
4433,237,527,Along,2,2023-05-03
4434,226,349,Road,2,2023-08-17
4435,141,78,Again,4,2022-10-24
4436,32,135,Cover,5,2022-09-18
4437,29,463,Both,5,2023-12-10
4438,12,865,Shake,5,2023-04-07
4439,498,511,Example,2,2025-05-13
4440,200,112,Plant,4,2025-02-05
4441,496,585,Tree,3,2024-11-30
4442,499,234,War,3,2022-10-25
4443,295,161,Husband,1,2024-11-05
4444,439,918,Whose,2,2023-06-25
4445,321,700,Question,5,2023-09-30
4446,221,908,Produce,1,2022-11-09
4447,13,747,Scene,1,2025-01-07
4448,4,430,Still,1,2023-08-08
4449,150,757,Pretty,1,2023-12-17
4450,386,174,Production,1,2025-02-03
4451,59,797,Prove,1,2022-12-08
4452,182,919,City,3,2025-01-12
4453,352,668,Cost,1,2024-02-04
4454,3,215,May,5,2024-01-02
4455,411,555,Pay,4,2023-03-10
4456,428,698,Stuff,2,2023-08-30
4457,282,167,Middle,2,2023-01-21
4458,75,58,Drive,1,2022-12-11
4459,134,510,True,5,2024-01-18
4460,150,692,Take,3,2023-03-12
4461,268,485,Republican,4,2025-08-02
4462,94,4,Something,4,2023-06-22
4463,336,727,Choose,2,2025-07-16
4464,269,554,Finally,3,2025-02-10
4465,172,540,Usually,5,2025-04-03
4466,337,335,Director,1,2024-02-20
4467,35,730,Only,1,2024-11-05
4468,310,679,Scientist,1,2025-06-27
4469,66,635,Word,3,2025-01-09
4470,477,282,Might,1,2022-12-31
4471,462,381,Base,2,2022-10-01
4472,168,768,Direction,4,2022-12-16
4473,302,673,Defense,5,2024-07-14
4474,235,176,Spring,5,2024-11-06
4475,344,151,Special,1,2023-10-09
4476,101,305,Admit,4,2024-04-16
4477,293,637,Team,4,2024-07-13
4478,293,643,Laugh,4,2023-04-28
4479,137,896,Response,2,2022-11-24
4480,84,911,Example,2,2023-07-31
4481,54,742,Grow,4,2023-09-21
4482,212,775,Attack,5,2024-05-19
4483,317,364,Behavior,5,2024-04-27
4484,383,315,Answer,2,2024-01-21
4485,471,258,Four,4,2024-07-14
4486,441,324,Owner,1,2022-12-19
4487,355,644,Use,5,2023-03-05
4488,412,175,Ask,3,2024-01-12
4489,478,637,Painting,3,2024-04-28
4490,473,441,Indeed,1,2023-03-21
4491,276,660,Service,5,2024-08-11
4492,475,553,Kitchen,2,2024-07-13
4493,397,415,Name,5,2025-06-27
4494,347,832,Life,2,2025-04-04
4495,362,482,Skin,2,2025-04-03
4496,471,567,Picture,2,2024-10-20
4497,16,591,Class,4,2024-09-11
4498,218,748,Direction,2,2023-08-05
4499,59,468,Boy,1,2024-12-21
4500,139,711,Office,5,2025-04-13
4501,174,157,Compare,1,2025-02-01
4502,414,554,Leg,3,2023-07-24
4503,117,575,Course,3,2024-11-19
4504,450,585,Way,1,2024-04-29
4505,258,326,Four,2,2023-04-18
4506,143,113,White,2,2024-03-22
4507,463,538,Meeting,4,2024-04-26
4508,492,204,Arm,1,2024-02-13
4509,423,996,Article,4,2024-10-25
4510,299,695,Case,1,2025-02-20
4511,306,932,West,2,2025-08-14
4512,305,44,Social,4,2024-08-19
4513,250,334,Money,4,2024-03-16
4514,109,410,Of,4,2023-11-09
4515,121,94,Could,4,2024-10-12
4516,282,549,I,5,2025-06-15
4517,428,762,Wall,2,2025-08-04
4518,194,672,Campaign,1,2025-09-04
4519,175,571,Despite,1,2024-08-25
4520,295,398,Stage,5,2023-02-15
4521,254,552,Entire,4,2025-03-24
4522,152,28,Approach,3,2024-04-25
4523,331,381,Experience,2,2023-05-02
4524,155,843,In,4,2025-06-08
4525,188,28,Staff,1,2023-01-23
4526,156,388,Black,5,2024-03-31
4527,474,360,Wonder,4,2024-07-22
4528,12,315,Party,5,2023-05-16
4529,352,597,Various,3,2024-12-18
4530,151,98,Wrong,2,2024-10-14
4531,367,897,Save,4,2023-02-16
4532,206,655,His,3,2024-05-30
4533,208,692,Two,4,2023-06-17
4534,287,148,Stuff,3,2023-10-25
4535,214,898,Similar,2,2025-07-02
4536,428,606,Direction,2,2023-07-03
4537,373,454,Down,4,2023-03-09
4538,29,723,Race,1,2023-06-10
4539,468,707,Resource,2,2025-06-13
4540,475,108,Without,1,2024-02-03
4541,13,758,Truth,1,2022-10-14
4542,406,83,Work,3,2023-01-12
4543,240,485,Happen,3,2024-06-21
4544,401,805,Style,5,2023-02-02
4545,284,228,Yard,4,2025-05-04
4546,390,476,Right,3,2023-03-17
4547,124,37,Security,2,2023-09-11
4548,212,493,Draw,4,2025-05-02
4549,46,862,Rock,4,2023-01-18
4550,371,427,She,1,2025-02-02
4551,438,17,Out,4,2022-11-24
4552,316,871,Public,3,2024-04-11
4553,467,803,House,3,2023-09-28
4554,50,864,Good,3,2023-08-07
4555,202,636,Outside,1,2024-07-30
4556,436,666,Benefit,3,2023-09-25
4557,197,759,Dinner,2,2024-06-15
4558,155,761,Situation,3,2023-01-12
4559,408,881,Side,1,2022-12-10
4560,29,47,More,4,2025-02-21
4561,24,905,I,4,2024-11-09
4562,366,708,Short,4,2024-07-13
4563,182,145,Human,1,2022-12-17
4564,379,422,Health,4,2024-03-21
4565,303,720,Perform,4,2024-01-07
4566,381,442,Speak,3,2023-09-23
4567,466,590,Major,1,2023-06-12
4568,13,254,Condition,1,2025-01-20
4569,85,40,Site,2,2023-06-13
4570,112,227,Simply,1,2023-10-16
4571,308,649,Best,5,2024-12-19
4572,419,833,Interest,1,2025-02-01
4573,259,225,Other,5,2024-05-14
4574,53,159,Account,2,2023-01-08
4575,239,503,Call,3,2025-04-01
4576,291,438,Stop,5,2023-08-18
4577,75,745,Shoulder,1,2024-06-04
4578,242,542,Throw,4,2023-10-27
4579,314,601,Address,2,2023-06-10
4580,463,577,Reason,5,2024-07-24
4581,173,384,Experience,4,2023-11-13
4582,196,275,Style,5,2023-10-16
4583,10,407,After,1,2022-11-18
4584,150,49,Piece,3,2022-11-10
4585,196,210,Who,1,2023-05-14
4586,78,717,Can,5,2024-03-11
4587,431,324,Animal,1,2022-11-12
4588,78,203,Security,4,2024-02-21
4589,261,34,Market,5,2022-10-25
4590,436,415,International,3,2024-04-24
4591,307,912,Instead,3,2025-01-25
4592,84,181,Sport,2,2025-07-19
4593,93,688,Around,2,2022-11-23
4594,358,518,Floor,3,2023-04-17
4595,443,180,Simple,4,2025-09-11
4596,257,448,Beautiful,1,2023-04-10
4597,249,886,Something,2,2023-01-29
4598,32,325,What,3,2024-12-01
4599,35,842,Respond,3,2024-07-20
4600,258,233,Indicate,2,2024-10-27
4601,146,258,Type,2,2025-04-24
4602,233,70,Number,5,2023-10-26
4603,159,958,Low,2,2022-10-11
4604,295,186,Try,1,2025-02-28
4605,138,702,Decade,1,2022-11-24
4606,375,138,Subject,5,2023-09-05
4607,402,599,Little,4,2023-03-07
4608,138,297,Environment,5,2023-04-15
4609,92,37,Since,1,2023-08-18
4610,8,13,The,1,2023-01-23
4611,492,697,Race,3,2023-12-24
4612,33,763,Current,2,2023-01-29
4613,389,216,Education,1,2023-05-21
4614,98,338,Here,4,2024-09-10
4615,34,46,But,5,2025-05-29
4616,278,190,Office,1,2024-09-06
4617,495,211,Rock,5,2024-03-26
4618,331,953,Paper,5,2024-08-27
4619,300,814,Can,3,2024-01-31
4620,92,203,Already,2,2024-01-22
4621,433,947,Read,2,2024-11-18
4622,443,235,Sport,1,2025-05-15
4623,97,960,Want,5,2025-03-07
4624,245,951,Early,4,2024-07-15
4625,308,734,War,5,2024-09-21
4626,142,777,Congress,2,2024-08-30
4627,92,413,Create,4,2023-08-23
4628,498,883,Discover,2,2022-12-29
4629,29,438,Prepare,2,2023-03-31
4630,197,380,Consider,1,2025-06-03
4631,420,260,Politics,3,2023-04-10
4632,401,433,West,4,2023-10-07
4633,295,76,Power,4,2023-12-10
4634,223,803,Buy,3,2025-03-19
4635,201,762,Manage,1,2025-04-23
4636,357,996,Dark,1,2024-04-01
4637,349,64,Bill,3,2023-03-16
4638,406,229,Method,3,2023-05-24
4639,421,617,Cut,3,2023-12-31
4640,497,923,None,5,2024-07-13
4641,204,582,Task,4,2024-09-18
4642,207,48,Born,4,2023-12-28
4643,178,402,Its,3,2023-11-05
4644,137,220,Person,3,2022-12-05
4645,374,139,Improve,4,2024-06-29
4646,30,457,Popular,5,2024-03-12
4647,316,769,Account,1,2025-05-06
4648,32,899,Approach,1,2022-12-01
4649,60,572,Specific,1,2023-05-05
4650,483,334,Training,5,2025-03-03
4651,440,205,Every,3,2022-12-11
4652,393,395,Right,4,2023-05-19
4653,261,756,Itself,2,2023-07-12
4654,405,233,Stand,3,2025-08-10
4655,480,774,Hour,1,2024-07-18
4656,49,594,Unit,3,2023-01-15
4657,439,903,Reason,5,2025-03-24
4658,438,398,Mother,2,2023-08-05
4659,390,952,Design,3,2025-05-04
4660,484,778,Notice,5,2023-10-21
4661,413,485,Positive,4,2024-09-14
4662,492,932,Step,4,2025-07-16
4663,177,173,Game,5,2023-10-02
4664,316,191,Yes,5,2023-01-29
4665,420,333,Bank,3,2023-08-08
4666,328,957,Most,5,2022-12-07
4667,80,543,Dog,2,2023-03-23
4668,370,170,Term,1,2024-08-02
4669,325,206,Account,2,2023-10-06
4670,310,322,Thought,3,2022-10-28
4671,303,26,Hair,5,2024-05-29
4672,129,344,Add,4,2024-11-04
4673,466,901,Figure,4,2025-03-03
4674,325,607,Physical,4,2023-10-18
4675,86,860,Interesting,4,2024-06-18
4676,126,74,Shoulder,2,2023-08-28
4677,426,266,Expect,5,2025-08-17
4678,88,423,Shake,3,2023-02-09
4679,398,315,Choose,3,2022-12-11
4680,351,64,Subject,5,2025-02-10
4681,139,361,Development,5,2025-05-12
4682,80,199,Whether,4,2023-03-11
4683,235,285,Really,1,2022-11-20
4684,356,649,Say,2,2023-02-07
4685,99,505,My,1,2024-08-12
4686,143,516,Structure,3,2023-05-25
4687,24,9,Resource,5,2024-04-23
4688,447,915,Painting,4,2025-01-01
4689,330,559,Idea,2,2023-11-30
4690,169,611,Simply,3,2025-04-16
4691,118,155,Player,1,2025-03-13
4692,286,625,Election,4,2025-03-29
4693,88,846,Probably,4,2022-10-04
4694,173,242,Film,5,2023-11-27
4695,64,200,Father,4,2024-02-24
4696,86,40,Box,1,2023-12-23
4697,114,737,Agreement,2,2023-07-07
4698,478,786,People,3,2025-08-23
4699,194,260,Firm,3,2023-07-02
4700,395,842,Share,2,2023-01-07
4701,385,233,Coach,1,2022-11-17
4702,438,855,Mother,1,2025-07-07
4703,454,674,Ball,1,2023-09-10
4704,137,325,Executive,5,2022-11-29
4705,402,548,Wide,5,2024-09-27
4706,72,289,Between,4,2024-03-18
4707,342,937,Beat,4,2024-10-18
4708,13,131,Recently,5,2023-03-16
4709,139,353,Well,4,2023-10-09
4710,222,904,While,4,2023-06-06
4711,251,604,Major,5,2023-01-10
4712,42,179,Material,5,2025-05-18
4713,140,245,Travel,5,2022-09-29
4714,470,108,Guess,1,2023-05-13
4715,495,176,Left,3,2024-12-08
4716,22,698,Level,4,2025-07-05
4717,429,274,Financial,2,2023-11-25
4718,447,377,Leader,2,2025-09-05
4719,364,434,Guy,2,2024-12-22
4720,322,749,Forget,1,2025-03-15
4721,440,508,Him,2,2024-11-03
4722,457,791,Level,1,2025-04-17
4723,440,758,Team,1,2022-09-14
4724,158,829,Responsibility,3,2024-12-13
4725,140,709,Attention,5,2025-03-06
4726,72,118,Give,4,2024-08-04
4727,176,766,Join,1,2023-06-26
4728,57,995,Game,1,2025-05-21
4729,452,51,Their,4,2024-12-14
4730,303,53,Result,5,2022-11-13
4731,79,623,Whether,2,2023-12-16
4732,181,180,Spend,1,2023-10-28
4733,384,693,Issue,3,2023-10-13
4734,17,522,Walk,4,2024-09-16
4735,89,500,Rate,5,2025-04-25
4736,27,263,Blue,1,2023-08-31
4737,494,327,Almost,2,2025-08-17
4738,45,55,Contain,1,2025-02-14
4739,239,208,Apply,1,2022-09-23
4740,274,793,Test,2,2024-10-29
4741,111,108,Hospital,5,2025-08-22
4742,403,635,Six,4,2024-03-21
4743,441,129,Subject,4,2022-10-26
4744,82,524,Production,2,2024-02-14
4745,322,524,Sell,3,2025-02-05
4746,320,771,Live,3,2024-11-18
4747,138,58,Buy,4,2024-01-25
4748,298,1,Budget,5,2024-02-25
4749,83,215,Least,1,2024-07-30
4750,399,608,Live,4,2023-01-19
4751,36,836,Moment,3,2023-02-28
4752,480,222,Newspaper,1,2023-12-01
4753,320,256,Knowledge,4,2023-04-03
4754,481,624,You,1,2024-09-15
4755,73,435,Answer,3,2024-03-13
4756,236,127,Return,5,2024-06-20
4757,207,533,Specific,3,2023-06-26
4758,132,224,Season,3,2023-12-30
4759,27,307,Time,2,2023-06-10
4760,78,316,Because,1,2023-05-21
4761,417,433,Attack,5,2024-02-06
4762,346,239,Painting,3,2023-05-07
4763,266,136,It,5,2022-11-09
4764,465,755,Fight,1,2024-12-12
4765,437,839,Anything,4,2025-02-14
4766,391,311,Instead,2,2022-09-15
4767,333,728,Room,1,2023-01-31
4768,474,632,Eye,4,2023-02-01
4769,318,847,Sign,5,2023-11-18
4770,65,968,If,1,2025-06-08
4771,70,960,Bring,2,2022-11-23
4772,201,253,Right,5,2024-08-20
4773,357,77,Including,1,2022-10-14
4774,162,418,Education,3,2024-02-27
4775,234,596,Throughout,3,2023-12-21
4776,280,501,Son,3,2025-07-07
4777,447,608,Culture,4,2022-11-07
4778,307,473,Owner,2,2023-12-21
4779,92,442,Blood,3,2024-07-23
4780,395,528,Over,3,2025-02-06
4781,460,947,More,1,2024-11-24
4782,289,801,Professional,3,2025-02-04
4783,146,283,Situation,3,2023-07-12
4784,300,634,Maybe,3,2022-12-22
4785,198,714,Business,5,2025-04-22
4786,301,132,Number,3,2024-11-23
4787,161,538,Specific,2,2024-03-08
4788,226,738,Start,2,2023-11-01
4789,360,459,Management,4,2024-02-16
4790,219,372,Strategy,3,2023-10-25
4791,324,372,Those,4,2023-09-17
4792,253,532,Last,1,2023-06-16
4793,11,679,Save,5,2024-10-17
4794,470,777,Gun,2,2024-03-09
4795,273,296,Boy,2,2024-08-19
4796,70,983,Long,3,2025-03-05
4797,36,217,Shoulder,1,2024-10-03
4798,300,740,Without,4,2025-02-10
4799,19,116,So,2,2023-11-06
4800,119,477,Future,4,2023-02-03
4801,457,600,We,2,2024-05-08
4802,231,752,Final,4,2025-02-02
4803,246,120,Edge,1,2023-02-22
4804,490,534,Today,2,2023-09-15
4805,463,661,Talk,4,2024-04-10
4806,165,76,Need,1,2022-11-26
4807,415,505,Rest,5,2023-07-25
4808,304,644,Soon,4,2023-12-22
4809,427,192,Term,1,2023-08-15
4810,288,802,Kind,4,2024-10-28
4811,358,756,Let,4,2025-06-16
4812,19,426,Probably,2,2023-01-28
4813,147,817,Local,3,2023-08-05
4814,149,533,Arm,3,2025-05-30
4815,457,311,Audience,4,2024-03-18
4816,449,729,Budget,2,2025-01-24
4817,395,607,Bed,2,2024-06-05
4818,26,125,Couple,4,2022-10-25
4819,319,952,Sound,3,2022-09-12
4820,103,437,Special,3,2025-07-25
4821,478,526,Left,2,2025-02-11
4822,446,892,Much,3,2024-06-30
4823,189,983,Else,2,2025-05-20
4824,241,54,Answer,2,2023-06-21
4825,403,862,Produce,5,2025-05-27
4826,350,923,Red,4,2024-09-30
4827,43,699,Resource,3,2023-07-02
4828,494,697,Theory,1,2024-12-21
4829,417,730,Cup,1,2023-10-23
4830,114,996,South,2,2023-03-06
4831,83,590,Fight,1,2025-03-16
4832,392,478,Discover,2,2024-12-02
4833,229,808,Husband,1,2023-10-14
4834,353,144,Step,4,2022-10-29
4835,210,602,Indicate,1,2025-07-29
4836,172,72,Use,2,2024-09-11
4837,350,452,Eye,2,2024-09-29
4838,471,146,Provide,5,2024-09-19
4839,148,613,Front,5,2025-04-06
4840,385,454,Smile,4,2024-10-13
4841,38,322,Fish,1,2023-09-07
4842,259,725,Act,5,2023-04-15
4843,38,718,Else,2,2024-06-11
4844,489,927,Head,2,2024-02-01
4845,366,674,Fly,4,2024-11-21
4846,81,477,Town,2,2023-01-13
4847,101,892,President,5,2023-11-12
4848,117,935,Positive,5,2025-06-24
4849,337,951,All,5,2022-12-30
4850,306,215,Form,2,2025-06-08
4851,462,989,Age,5,2022-11-18
4852,436,955,Performance,3,2023-11-20
4853,396,439,Quickly,5,2023-08-02
4854,18,421,Enter,2,2025-05-15
4855,394,932,Help,1,2025-03-26
4856,94,483,Friend,4,2025-06-17
4857,199,623,Baby,5,2023-08-06
4858,209,801,Cold,1,2025-06-18
4859,385,713,Shake,1,2023-01-26
4860,267,801,Relationship,3,2023-03-21
4861,393,315,Million,4,2024-03-11
4862,246,413,Safe,5,2024-06-17
4863,142,579,During,1,2024-02-11
4864,129,689,Role,2,2024-08-08
4865,52,123,Far,2,2023-04-21
4866,37,252,Radio,2,2024-02-13
4867,375,395,Officer,1,2025-03-10
4868,69,597,Race,4,2024-01-01
4869,479,860,Central,2,2025-01-27
4870,276,474,Push,5,2022-12-16
4871,457,511,Enjoy,4,2024-10-03
4872,36,491,Response,3,2023-04-24
4873,377,851,Drop,1,2023-09-25
4874,388,833,Probably,2,2025-07-18
4875,60,327,Family,5,2025-06-07
4876,128,818,Yourself,5,2025-01-11
4877,179,898,He,3,2024-03-23
4878,24,646,Hundred,4,2023-02-24
4879,18,51,Determine,2,2025-05-29
4880,402,158,Cover,3,2024-07-22
4881,69,97,Partner,3,2024-01-27
4882,336,228,Often,1,2022-12-02
4883,122,34,Practice,4,2023-11-05
4884,387,352,Cultural,5,2024-07-15
4885,166,208,Big,3,2023-09-13
4886,60,852,Close,5,2025-04-11
4887,330,997,Thus,5,2025-07-10
4888,197,955,Ball,5,2023-06-22
4889,201,970,State,1,2023-11-10
4890,390,146,West,3,2023-01-29
4891,115,698,Dark,1,2024-04-28
4892,154,215,Deal,4,2025-08-08
4893,48,90,Education,2,2024-08-27
4894,120,825,Order,1,2024-11-05
4895,394,85,Officer,5,2025-01-23
4896,304,293,Quickly,4,2025-07-03
4897,311,931,Ever,4,2023-05-14
4898,249,836,Medical,3,2023-02-26
4899,93,795,Before,4,2025-09-04
4900,334,100,Soldier,5,2023-11-10
4901,350,226,Us,3,2024-03-12
4902,41,68,But,1,2024-05-25
4903,391,342,Big,5,2025-04-13
4904,15,638,Civil,4,2024-05-29
4905,374,517,Make,4,2023-01-09
4906,397,574,Where,5,2023-04-14
4907,318,885,Put,5,2024-05-08
4908,157,32,Trade,2,2022-11-15
4909,119,276,Imagine,5,2025-01-23
4910,160,282,Eight,1,2023-10-19
4911,144,680,Stage,1,2024-02-26
4912,14,572,Election,5,2023-11-06
4913,418,909,Office,2,2023-09-15
4914,496,778,In,1,2023-12-06
4915,387,246,This,1,2023-11-08
4916,207,572,Site,3,2025-01-06
4917,207,446,Raise,5,2024-04-22
4918,286,542,Season,1,2022-12-30
4919,136,473,While,4,2022-09-19
4920,376,886,Wide,3,2025-03-18
4921,287,129,Total,4,2023-11-16
4922,338,17,Already,3,2025-04-20
4923,360,483,Heavy,2,2025-04-28
4924,262,305,That,5,2023-08-19
4925,372,180,Appear,5,2024-03-08
4926,379,370,Deep,1,2023-07-21
4927,213,684,Decide,5,2024-07-06
4928,210,85,Rule,5,2023-12-15
4929,100,985,Trip,1,2023-08-06
4930,349,317,Watch,4,2024-09-11
4931,413,814,All,3,2023-01-20
4932,300,466,Nation,4,2025-03-17
4933,141,535,Parent,1,2025-06-07
4934,305,85,Day,4,2024-10-07
4935,101,418,Order,4,2025-06-24
4936,403,783,Though,2,2025-03-02
4937,387,371,Store,5,2024-10-12
4938,206,650,Might,4,2024-09-18
4939,111,719,Two,2,2024-06-30
4940,248,638,Tend,5,2023-07-16
4941,339,402,Most,2,2022-10-18
4942,41,579,Big,4,2024-01-19
4943,451,432,Once,4,2023-10-15
4944,128,281,Important,2,2024-02-12
4945,154,571,On,2,2024-10-21
4946,313,126,Evidence,1,2024-03-03
4947,232,833,City,5,2022-10-23
4948,77,967,Expect,3,2023-02-08
4949,7,560,Operation,3,2024-09-10
4950,201,961,Gun,5,2023-05-07
4951,442,39,Result,4,2025-07-10
4952,119,62,Different,4,2025-05-03
4953,158,741,Field,4,2023-02-10
4954,458,454,Able,4,2025-05-28
4955,451,362,Movement,3,2025-06-21
4956,258,876,Fall,5,2023-12-11
4957,120,517,Never,5,2024-10-29
4958,180,372,Idea,4,2023-05-28
4959,243,606,Particular,2,2023-07-30
4960,226,710,Give,2,2025-05-24
4961,453,495,Dog,1,2022-11-01
4962,27,333,Friend,3,2023-11-19
4963,482,84,Political,2,2024-09-23
4964,181,703,Appear,5,2024-06-06
4965,403,517,Possible,2,2025-04-19
4966,264,122,Action,4,2024-02-11
4967,307,388,Card,1,2025-04-26
4968,330,240,Bring,1,2024-05-16
4969,413,818,Us,5,2023-10-17
4970,78,741,Support,2,2025-02-11
4971,260,419,Understand,4,2023-11-21
4972,259,694,Economy,4,2023-08-27
4973,390,371,Deep,2,2025-07-20
4974,143,858,Building,4,2025-02-26
4975,94,706,Nor,3,2022-10-03
4976,370,749,Everyone,1,2022-12-07
4977,492,848,Hour,1,2024-07-31
4978,208,268,Interesting,4,2023-08-18
4979,110,356,Economy,2,2023-06-22
4980,28,12,Treat,4,2024-09-10
4981,43,247,Actually,3,2024-02-05
4982,196,571,Serve,5,2023-10-27
4983,463,507,Ten,5,2024-04-20
4984,305,694,In,4,2025-01-12
4985,277,124,Organization,2,2025-08-18
4986,428,118,More,3,2024-07-11
4987,377,520,Measure,4,2025-02-06
4988,92,367,Bank,4,2024-07-25
4989,83,523,Role,5,2023-03-10
4990,87,233,Not,4,2025-04-12
4991,132,267,Have,5,2025-02-02
4992,105,762,Law,4,2022-12-10
4993,182,108,Probably,2,2025-05-04
4994,316,91,Record,3,2024-05-22
4995,247,59,Cover,5,2025-08-17
4996,293,405,Office,4,2024-12-12
4997,343,194,Reflect,4,2022-12-01
4998,477,731,Difference,5,2024-07-03
4999,66,444,Medical,2,2024-08-30
5000,5,506,Wait,2,2023-01-19
